CD_EUNIS;CD_EUNIS_SUP;LEVEL;LB_LEVEL;France_av;FRANCE;LB_EUNIS_FR;DESCRIPTION_FR;label
E1.71;E1.7;4;Niveau 4;TRUE;TRUE;Gazons à [Nardus stricta];Gazons mésophiles et xérophiles dominés ou riches en [Nardus stricta] des régions planitiaires, collinéennes et montagnardes atlantiques ou subatlantiques d’Europe septentrionale, d’Europe moyenne et de l’ouest de la péninsule Ibérique. Autres espèces importantes : [Festuca rubra], [Agrostis capillaris], [Agrostis pyrenaica], [Avenula versicolor], [Campanula alpina] et [Avenella flexuosa].;[Nardus stricta] swards
E1.711;E1.71;5;Niveau 5;TRUE;FALSE;;;Insular [Nardus]-[Galium] grasslands
E1.712;E1.71;5;Niveau 5;TRUE;TRUE;Gazons subatlantiques à [Nardus] et [Galium];Communautés mésophiles et xérophiles dominées ou riches en [Nardus stricta] des régions planitiaires, collinéennes et montagnardes atlantiques ou subatlantiques du continent européen, réparties au nord jusqu'au Jutland occidental et septentrional, à la Suède méridionale némorale et boréo-némorale, à la Norvège méridionale némorale et boréale océanique. À l'est, elles s’étendent jusqu'en Pologne, en Lituanie, au quadrilatère de Bohême, aux Carpates et aux Préalpes autrichiennes et jusqu'aux Asturies et en Cantabrie au sud-ouest. Le cortège d'espèces comprend [Polygala vulgaris], [Hypericum maculatum f. glabrum], [Galium saxatile], [Carex panicea], [Hieracium umbellatum], [Hypochoeris maculata], [Genista tinctoria], [Arnica montana], [Campanula rotundifolia], [Plantago lanceolata], [Potentilla erecta], [Thymus pulegioides].;Sub-Atlantic [Nardus]-[Galium] grasslands
E1.713;E1.71;5;Niveau 5;TRUE;FALSE;;;Beskid [Calluna]-[Nardus] grassland
E1.714;E1.71;5;Niveau 5;TRUE;FALSE;;;Bohemian orchid-matgrass swards
E1.715;E1.71;5;Niveau 5;TRUE;FALSE;;;Illyrian mat-grass swards
E1.72;E1.7;4;Niveau 4;FALSE;TRUE;Pelouses à [Agrostis] et [Festuca];Pelouses fermées mésophiles ou sèches des zones boréales et némorales des régions planitiaires, collinéennes et montagnardes atlantiques ou subatlantiques d’Europe, composées d’[Agrostis] spp. et de [Festuca] spp. en association avec d’autres graminées telles que [Anthoxanthum odoratum], [Hierochloe odorata], [Deschampsia flexuosa], [Danthonia decumbens].;[Agrostis] - [Festuca] grassland
E1.721;E1.72;5;Niveau 5;TRUE;TRUE;Pelouses némorales à [Agrostis] et [Festuca];Pelouses fermées mésophiles d’Europe moyenne atlantique et, localement, subatlantique, surtout caractéristiques de la zone némorale, s’étendant au nord jusqu’à la zone boréonémorale et, localement, jusqu’à la zone boréale, composées d’[Agrostis] spp. et de [Festuca] spp.;Nemoral [Agrostis]-[Festuca] grasslands
E1.722;E1.72;5;Niveau 5;FALSE;FALSE;;;Boreo-arctic [Agrostis]-[Festuca] grasslands
E1.7221;E1.722;6;Niveau 6;FALSE;FALSE;;;Boreo-subalpine [Agrostis] grasslands
E1.7222;E1.722;6;Niveau 6;FALSE;FALSE;;;Icelandic [Anthoxanthum]-[Hierochloe] grasslands
E1.7223;E1.722;6;Niveau 6;FALSE;FALSE;;;Northern boreal [Festuca] grasslands
E1.7224;E1.722;6;Niveau 6;FALSE;FALSE;;;Icelandic [Festuca] grasslands
E1.7225;E1.722;6;Niveau 6;FALSE;FALSE;;;Fenno-Scandian [Avenula pratensis]-[Festuca rubra] grasslands
E1.73;E1.7;4;Niveau 4;FALSE;TRUE;Pelouses à [Deschampsia flexuosa];Pelouses fermées sèches ou mésophiles, pérennes, installées sur des sols acides dans les régions planitiaires, collinéennes et montagnardes atlantiques ou subatlantiques d'Europe septentrionale, s’étendant au nord jusqu’en Islande et au sud de la Scandinavie, d'Europe moyenne et de la péninsule Ibérique occidentale, dominées par [Deschampsia flexuosa].;[Deschampsia flexuosa] grassland
E1.74;E1.7;4;Niveau 4;FALSE;TRUE;Végétations à [Calamagrostis epigejos];Faciès des pelouses siliceuses d'Europe dominés par la graminée de grande taille [Calamagrostis epigejos], atlantique ou subatlantique septentrionale et moyenne, qui sont autrement décrites en E1.71 ou E1.72.;[Calamagrostis epigejos] stands
E1.75;E1.7;4;Niveau 4;FALSE;TRUE;Pelouses à [Carex arenaria];Pelouses fermées acidophiles des régions planitiaires, collinéennes et montagnardes atlantiques ou subatlantiques d’Europe septentrionale, d’Europe moyenne et de la péninsule Ibérique occidentale, dominées par [Carex arenaria], constituées comme des faciès d’invasion des unités E1.71 et E1.72.;[Carex arenaria] grassland
E1.76;E1.7;4;Niveau 4;FALSE;FALSE;;;Dry sub-continental acid steppic grasslands
E1.8;E1;3;Niveau 3;FALSE;TRUE;Pelouses fermées, sèches, acides et neutres méditerranéennes;Pelouses pérennes sur sols acides de la zone supraméditerranéenne, dominées notamment par [Festuca elegans] ou [Nardus stricta]. Pelouses siliceuses méditerranéennes riches en plantes annuelles, installées sur des sols siliceux graveleux, sableux ou limoneux, généralement superficiels, ne se désagrégeant pas pendant la saison sèche.;Closed Mediterranean dry acid and neutral grassland
E1.81;E1.8;4;Niveau 4;FALSE;TRUE;Pelouses siliceuses thérophytiques méditerranéennes;Pelouses ouest-méditerranéennes et dalmatiennes, riches en plantes annuelles, des sols siliceux graveleux, sableux ou limoneux, généralement superficiels, ne se désagrégeant pas pendant la saison sèche. Elles sont riches en petites Fabacées, notamment des genres [Trifolium], [Lathyrus], [Ornithopus], [Lupinus], [Anthyllis], [Coronilla] et en graminées des genres [Corynephorus], [Aira], [Airopsis], [Molineria], [Vulpia], [Briza], [Anthoxanthum], [Micropyrum]. Parmi les espèces caractéristiques, partagées par les formations orientales et occidentales, se trouvent [Tuberaria guttata], [Silene gallica], [Linaria pelisseriana], [Plantago bellardii], [Galium divaricatum].;Mediterranean therophytic siliceous grassland
E1.811;E1.81;5;Niveau 5;FALSE;TRUE;Pelouses siliceuses ouest-méditerranéennes;Pelouses ouest-méditerranéennes riches en plantes annuelles, des sols siliceux graveleux, sableux ou limoneux, généralement superficiels, ne se désagrégeant pas pendant la saison sèche. Les espèces caractéristiques sont [Tuberaria guttata], [Helianthemum sanguineum], [Jasione montana], [Paronychia cymosa], [Paronychia echinulata], [Pterocephalus diandrus], [Prolongoa pectinata], [Senecio minutus], [Tolpis barbata], [Filago gallica], [Filago minima], [Teesdalia coronopifolia], [Sedum caespitosum], [Sedum arenarium], [Sedum andegavense], [Crassula tillaea], [Saxifraga carpetana], [Radiola linoides], [Silene gallica], [Silene psammitis], [Silene portensis], [Linum gallicum], [Linaria pelisseriana], [Linaria arvensis], [Plantago bellardii], [Galium divaricatum], [Trifolium cherleri], [Trifolium strictum], [Trifolium suffocatum], [Trifolium arvense], [Trifolium bocconei], [Trifolium purpureum], [Lathyrus angulatus], [Ornithopus pinnatus], [Ornithopus sativus], [Lupinus hispanicus], [Lupinus angustifolius], [Anthyllis cornicina], [Coronilla dura] et les graminées [Corynephorus divaricatus], [Aira cupaniana], [Aira tenorii], [Aira caryophyllea], [Airopsis tenella], [Molineria minuta], [Molineria laevis], [Vulpia geniculata], [Vulpia membranacea], [Vulpia bromoides], [Vulpia myuros], [Briza maxima], [Anthoxanthum aristatum], [Micropyrum tenellum].;West Mediterranean siliceous grassland
E1.812;E1.81;5;Niveau 5;FALSE;FALSE;;;Dalmatian siliceous grassland
E1.82;E1.8;4;Niveau 4;FALSE;FALSE;;;Iberian [Festuca elegans] grassland
E1.83;E1.8;4;Niveau 4;FALSE;TRUE;Nardaies méditerranéo-montagnardes;Pelouses dominées par [Nardus stricta] et autres communautés apparentées de l’étage supraméditerranéen des montagnes des péninsules méditerranéennes, installées sur des sols siliceux ou, rarement, sur des substrats calcaires.;Mediterraneo-montane [Nardus stricta] swards
E1.831;E1.83;5;Niveau 5;TRUE;FALSE;;;Iberian montane [Nardus stricta] swards
E1.832;E1.83;5;Niveau 5;TRUE;FALSE;;;Southern Italian [Nardus stricta] swards and related communities
E1.833;E1.83;5;Niveau 5;FALSE;FALSE;;;Balkanic montane [Nardus stricta] swards
E1.9;E1;3;Niveau 3;FALSE;TRUE;Pelouses ouvertes, sèches, acides et neutres non-méditerranéennes, y compris les formations dunaires continentales;Pelouses ouvertes, souvent thérophytiques, des zones némorale, boréonémorale et subméditerranéenne, installées sur des sols bruts non calcaires, notamment sur des sables fixés et des dunes continentales.;Open non-Mediterranean dry acid and neutral grassland, including inland dune grassland
E1.9A;E1.9;4;Niveau 4;FALSE;FALSE;;;Pontic inland dunes
E1.9A1;E1.9A;5;Niveau 5;TRUE;FALSE;;;Pontic bare sands
E1.9A2;E1.9A;5;Niveau 5;FALSE;FALSE;;;Pontic dune lichen communities
E1.9A3;E1.9A;5;Niveau 5;FALSE;FALSE;;;Pontic dune pioneer grasslands
E1.9A4;E1.9A;5;Niveau 5;TRUE;FALSE;;;Pontic dune open grasslands
E1.9A5;E1.9A;5;Niveau 5;FALSE;FALSE;;;Pontic dune closed grasslands
E1.9B;E1.9;4;Niveau 4;FALSE;FALSE;;;Standing stone inland dunes
E1.91;E1.9;4;Niveau 4;FALSE;TRUE;Pelouses siliceuses d’espèces annuelles naines;Formations pionnières constituées typiquement de plantes annuelles naines, souvent éphémères et à très faible étendue, caractéristiques en particulier des sables stabilisés, des zones atlantiques, subatlantiques et supraméditerranéennes d’Europe. Elles sont constituées des espèces [Aira caryophyllea], [Aira praecox], [Micropyrum tenellum] ([Nardurus lachenalii]), [Vulpia bromoides], [Vulpia myuros], [Trisetum ovatum], [Filago arvensis], [Filago gallica], [Filago lutescens], [Filago minima], [Filago pyramidata], [Filago vulgaris], [Spergula morisonii], [Hypochoeris glabra], [Evax carpetana], [Moenchia erecta], [Scleranthus polycarpos], [Teesdalia nudicaulis], [Myosotis discolor], [Myosotis stricta], [Linaria elegans], [Linaria amethystea], [Sedum lagascae], [Sedum pedicellatum], [Ornithopus perpusillus], [Trifolium striatum], [Trifolium arvense], [Trifolium dubium], [Trifolium campestre], [Trifolium micranthum], [Tuberaria guttata]. Des espèces autrefois répandues dans les jachères post-culturales trouvent également refuge dans ces milieux.;Dwarf annual siliceous grassland
E1.92;E1.9;4;Niveau 4;FALSE;TRUE;Pelouses siliceuses ouvertes pérennes;Pelouses ouvertes ou semi-ouvertes des sables stabilisés et des terrains secs d’Europe atlantique et subatlantique, dominées par des graminées pérennes telles que [Agrostis capillaris], [Agrostis vinealis], [Agrostis delicatula], [Agrostis durieui], [Agrostis castellana], [Poa angustifolia], [Anthoxanthum odoratum], [Festuca filiformis], [Corynephorus canescens], [Calamagrostis epigejos] ou [Carex arenaria]. Elles succèdent habituellement aux formations des unités E1.91 ou E1.93 et constituent une transition vers les pelouses fermées de l’unité E1.7.;Perennial open siliceous grassland
E1.93;E1.9;4;Niveau 4;FALSE;TRUE;Pelouses à [Corynephorus];Pelouses très ouvertes des sables mobiles ou mal stabilisés d’Europe atlantique et subatlantique, dominées par [Corynephorus canescens], parfois par [Leymus arenarius] ou [Carex arenaria]. La plupart d’entre elles sont dunaires et apparentées à d’autres sous-unités de l’unité E1.9 (E1.94-E1.9E).;[Corynephorus] grassland
E1.94;E1.9;4;Niveau 4;FALSE;TRUE;Pelouses pionnières des dunes continentales;Formations des dunes continentales germano-baltiques fluvio-glaciaires instables avec [Corynephorus canescens], [Carex arenaria], [Spergula morisonii], [Teesdalia nudicaulis] et des tapis de lichens fruticuleux ([Cladonia], [Cetraria]) (voir l’unité E1.93). Les formations du Jutland sont riches en [Ammophila arenaria].;Inland dune pioneer grassland
E1.95;E1.9;4;Niveau 4;FALSE;TRUE;Pelouses siliceuses des dunes continentales;Pelouses des systèmes dunaires continentaux germano-baltiques fluvio-glaciaires plus stabilisés, avec [Agrostis] spp. et [Corynephorus canescens] ou d’autres graminées acidophiles. Des unités apparentées sont classées dans les unités E1.7, E1.91 et E1.92.;Inland dune siliceous grassland
E1.96;E1.9;4;Niveau 4;FALSE;FALSE;;;Northern fluviatile dunes
E1.97;E1.9;4;Niveau 4;TRUE;TRUE;Dunes fluviatiles méridionales;Dunes des grands fleuves médio-européens (Seine, Loire, Saône, Rhin supérieur, Elbe supérieur). De petits vestiges subsistent dans la plaine du Pô en Italie septentrionale. À l’instar des dunes fluvio-glaciaires d’Europe septentrionale, elles hébergent des écosystèmes spécialisés et rares et sont extrêmement vulnérables. Elles sont beaucoup plus calcaires que les dunes continentales septentrionales et leurs pelouses (unités E1.12, E1.28 i.a.) ont un caractère substeppique contrastant avec celui des régions avoisinantes.;Southern fluviatile dunes
E1.98;E1.9;4;Niveau 4;FALSE;FALSE;;;Breckland inland dunes
E1.99;E1.9;4;Niveau 4;FALSE;FALSE;;;Pannonic inland dunes
E1.991;E1.99;5;Niveau 5;TRUE;FALSE;;;Pannonic bare sands
E1.992;E1.99;5;Niveau 5;TRUE;FALSE;;;Pannonic dune lichen communities
E1.993;E1.99;5;Niveau 5;TRUE;FALSE;;;Pannonic dune pioneer grasslands
E1.994;E1.99;5;Niveau 5;TRUE;FALSE;;;Pannonic dune open grasslands
E1.995;E1.99;5;Niveau 5;TRUE;FALSE;;;Pannonic dune closed grasslands
E1.996;E1.99;5;Niveau 5;FALSE;FALSE;;;Pannonic dune thickets and scrubs
E1.997;E1.99;5;Niveau 5;FALSE;FALSE;;;Pannonic dune woods
E2;E;2;Niveau 2;TRUE;TRUE;Prairies mésiques;Pâturages et prairies de fauche mésotrophes et eutrophes, planitiaires et montagnards, des zones boréale, némorale, méditerranéenne et des zones humides chaudes et tempérées. Elles sont en règle générale plus fertiles que les pelouses sèches (E1) et comprennent les terrains de sport et les pâturages améliorés ou réensemencés.;Mesic grasslands
E2.1;E2;3;Niveau 3;TRUE;TRUE;Pâturages permanents mésotrophes et prairies de post-pâturage;Pâturages mésotrophes régulièrement pâturés d’Europe, fertilisés et sur sols bien drainés, avec [Lolium perenne], [Cynosurus cristatus], [Poa] spp., [Festuca] spp., [Trifolium repens], [Leontodon autumnalis], [Bellis perennis], [Ranunculus repens], [Ranunculus acris], [Cardamine pratensis], [Deschampsia cespitosa]. Ils sont surtout caractéristiques des zones némorale et boréonémorale d’Europe, mais ils s’étendent jusqu’à la Cordillère centrale, aux Apennins et à la zone supraméditerranéenne de la péninsule balkanique et de la Grèce.;Permanent mesotrophic pastures and aftermath-grazed meadows
E2.11;E2.1;4;Niveau 4;TRUE;TRUE;Pâturages ininterrompus;Pâturages continus de l’Europe eurosibérienne, du secteur atlantique de la péninsule Ibérique et de la Cordillère centrale, des Apennins et de la zone supraméditerranéenne de la péninsule balkanique et de la Grèce, non fractionnés par des fossés d’irrigation. [Cynosurus cristatus] est habituellement présent.;Unbroken pastures
E2.111;E2.11;5;Niveau 5;TRUE;TRUE;Pâturages à Ivraie vivace;Prairies relativement pauvres en espèces dominées par [Lolium perenne], souvent avec [Cynosurus cristatus]. Ces prairies se retrouvent en Europe centrale et en Europe occidentale euro-sibérienne, dans la péninsule Ibérique atlantique et la Cordillère centrale, dans les Apennins et la zone supraméditerranéenne de la péninsule balkanique et de la Grèce.;Ryegrass pastures
E2.112;E2.11;5;Niveau 5;TRUE;INDET;Pâturages atlantiques à [Cynosurus] et [Centaurea];Prairies plus riches en espèces des îles Britanniques, dominées par [Cynosurus cristatus] et avec de nombreuses plantes à fleurs, notamment [Centaurea nigra].;Atlantic [Cynosurus]-[Centaurea] pastures
E2.113;E2.11;5;Niveau 5;TRUE;TRUE;Pâturages collinéens subatlantiques;Pâturages se trouvant principalement en Europe occidentale, centrale et orientale, moins traités, plus rudes et plus riches en espèces que ceux de l’unité E2.111, souvent avec la Fétuque cespiteuse [Festuca nigrescens] et une représentation significative d’espèces nitrofuges.;Sub-Atlantic hill pastures
E2.114;E2.11;5;Niveau 5;FALSE;FALSE;;;Continental pastures
E2.12;E2.1;4;Niveau 4;TRUE;TRUE;Pâturages interrompus par des fossés;Prairies drainés par un réseau de fossés, de rigoles, de ruisselets ou de mares.;Ditch-broken pastures
E2.13;E2.1;4;Niveau 4;TRUE;TRUE;Pâturages abandonnés;Prairies abandonnées dans lesquelles apparaissent des espèces messicoles et rudérales ou des espèces appartenant aux stades de succession suivants, aux côtés d’espèces prairiales dominantes après arrêt de la gestion anthropique. Les stations les plus riches se trouvent sur des sols carbonatés ou des sols de roches éruptives. [Geranium sylvaticum], [Trifolium medium], [Astrantia major], [Coronilla varia], [Listera ovata], [Gentiana cruciata], [Platanthera bifolia] sont des espèces typiques.;Abandoned pastures
E2.14;E2.1;4;Niveau 4;FALSE;TRUE;Prairies inondables planitiaires riches en espèces;Pas de description disponible.;Species-rich lowland flood meadows
E2.15;E2.1;4;Niveau 4;FALSE;FALSE;;;Macaronesian mesic grassland
